id;route_code;distance_km;base_fare;created_at;updated_at;is_deleted;deleted_at;deleted_by;origin_id;destination_id
1264;CHLINHHIDN_YNBIYNBI;;194.19;2025-10-07 18:47:44;;false;;\N;1513;1593
1265;THIBNHTHIB_VNGTUBRAVN;;181.92;2025-10-07 18:47:44;;false;;\N;1516;1500
1266;QUNGNGIQUN_LTLMNG;;189.85;2025-10-07 18:47:44;;false;;\N;1515;1533
1267;QUNGNGIQUN_CMLNNG;;194.75;2025-10-07 18:47:44;;false;;\N;1515;1534
1268;THIBNHTHIB_SIGN;;;2025-10-07 18:47:44;;false;;\N;1516;1504
1269;CPHQUNGNGI_NINHBNHNIN;;186.42;2025-10-07 18:47:44;;false;;\N;1515;1536
1270;CPHQUNGNGI_THANHHATHA;;188.43;2025-10-07 18:47:44;;false;;\N;1515;1537
1271;THIBNHTHIB_NGHIQUNGBN;;192.75;2025-10-07 18:47:44;;false;;\N;1516;1506
1272;THIBNHTHIB_CMPHQUNGNI;;199.86;2025-10-07 18:47:44;;false;;\N;1516;1509
1273;THIBNHTHIB_PHANTHITBN;;184.48;2025-10-07 18:47:44;;false;;\N;1516;1511
1274;CPHQUNGNGI_CAOLCLNGSN;;183.07;2025-10-07 18:47:44;;false;;\N;1515;1545
1275;THIBNHTHIB_QUYNHNBNHN;;181.53;2025-10-07 18:47:44;;false;;\N;1516;1514
1276;THIBNHTHIB_CPHQUNGNGI;;184.00;2025-10-07 18:47:44;;false;;\N;1516;1515
1277;QUNGNGIQUN_NGXOIBNHPH;;194.15;2025-10-07 18:47:44;;false;;\N;1515;1547
1278;BNXECHNNGH_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1515;1549
1279;BNXECHNNGH_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1515;1550
1280;THIBNHTHIB_LCHNHIPHNG;;182.30;2025-10-07 18:47:44;;false;;\N;1516;1519
1281;BNXECHLC_HNI;;165.02;2025-10-07 18:47:44;;false;;\N;1516;1524
1282;CPHQUNGNGI_VINHNGHAN;;196.41;2025-10-07 18:47:44;;false;;\N;1515;1556
1283;THIBNHTHIB_NAMNHNAMNH;;184.47;2025-10-07 18:47:44;;false;;\N;1516;1526
1284;HOINHNBNHN_TYNINHTYNI;;183.76;2025-10-07 18:47:44;;false;;\N;1514;1588
1285;BNXECHNNGH_SIGN_C;;204.37;2025-10-07 18:47:44;;false;;\N;1515;1558
1286;THIBNHTHIB_HGIANGHGIA;;200.18;2025-10-07 18:47:44;;false;;\N;1516;1528
1287;QUYNHNBNHN_PHLHNAM;;184.00;2025-10-07 18:47:44;;false;;\N;1514;1591
1288;THIBNHTHIB_HTNHHTNH;;188.03;2025-10-07 18:47:44;;false;;\N;1516;1530
1289;NMCNCMAU_PHMBRAVNGT;;189.67;2025-10-07 18:47:44;;false;;\N;1517;1500
1290;CMAUCMAU_PLEIKUGIAL;;187.54;2025-10-07 18:47:44;;false;;\N;1517;1501
1291;NMCNCMAU_NINHKIUCNT;;189.83;2025-10-07 18:47:44;;false;;\N;1517;1502
1292;NMCNCMAU_BNCTBNHDNG;;193.71;2025-10-07 18:47:44;;false;;\N;1517;1503
1293;QUYNHNBNHN_BCGIANGBCG;;183.86;2025-10-07 18:47:44;;false;;\N;1514;1596
1294;THIBNHTHIB_CMLNNG;;193.33;2025-10-07 18:47:44;;false;;\N;1516;1534
1295;BNXECMAU_SIGN;;;2025-10-07 18:47:44;;false;;\N;1517;1504
1296;BNXECMAU_BATRI;;177.04;2025-10-07 18:47:44;;false;;\N;1517;1505
1297;THIBNHTHIB_NINHBNHNIN;;184.61;2025-10-07 18:47:44;;false;;\N;1516;1536
1298;THIBNHTHIB_THANHHATHA;;190.57;2025-10-07 18:47:44;;false;;\N;1516;1537
1299;CMAUCMAU_BINHANGNAI;;178.09;2025-10-07 18:47:44;;false;;\N;1517;1507
1300;NMCNCMAU_BUNMATHUTK;;190.00;2025-10-07 18:47:44;;false;;\N;1517;1508
1301;THIBNHTHIB_LAICHULAIC;;188.82;2025-10-07 18:47:44;;false;;\N;1516;1541
1302;CMAUCMAU_PHANTHITBN;;192.50;2025-10-07 18:47:44;;false;;\N;1517;1511
1303;CMAUCMAU_NMCNCMAU;;182.75;2025-10-07 18:47:44;;false;;\N;1517;1517
1304;THIBNHTHIB_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1516;1549
1305;THIBNHTHIB_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1516;1550
1306;BNXECHNNGH_NGXOI;;201.89;2025-10-07 18:47:44;;false;;\N;1515;1582
1307;BNXECMAU_HNI;;260.23;2025-10-07 18:47:44;;false;;\N;1517;1524
1308;NMCNCMAU_GIANGHAKNN;;187.02;2025-10-07 18:47:44;;false;;\N;1517;1525
1309;THIBNHTHIB_VINHNGHAN;;190.65;2025-10-07 18:47:44;;false;;\N;1516;1556
1310;BNHSNQUNGN_TRNGBNGTYN;;185.07;2025-10-07 18:47:44;;false;;\N;1515;1588
1311;BNXECMAU_GCNG;;182.00;2025-10-07 18:47:44;;false;;\N;1517;1527
1312;THIBNHTHIB_SIGN_C;;187.90;2025-10-07 18:47:44;;false;;\N;1516;1558
1313;BNXECMAU_HTIN;;185.16;2025-10-07 18:47:44;;false;;\N;1517;1529
1314;CMAUCMAU_HUOAILMNG;;189.75;2025-10-07 18:47:44;;false;;\N;1517;1533
1315;THIBNHTHIB_LOCAILOCAI;;195.14;2025-10-07 18:47:44;;false;;\N;1516;1565
1316;CPHQUNGNGI_BCGIANGBCG;;191.59;2025-10-07 18:47:44;;false;;\N;1515;1596
1317;BNXECMAU_KIMSN;;285.76;2025-10-07 18:47:44;;false;;\N;1517;1536
1318;CMAUCMAU_KONTUMKONT;;186.59;2025-10-07 18:47:44;;false;;\N;1517;1539
1319;NMCNCMAU_CHNTHNHBNH;;193.02;2025-10-07 18:47:44;;false;;\N;1517;1547
1320;BNXECMAU_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1517;1549
1321;BNXECMAU_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1517;1550
1322;BNXECHNNGH_BUNMATHUT;;187.88;2025-10-07 18:47:44;;false;;\N;1515;1617
1323;BNXECNTH_HNI;;260.56;2025-10-07 18:47:44;;false;;\N;1518;1524
1324;BNXECMAU_SIGN_C;;180.38;2025-10-07 18:47:44;;false;;\N;1517;1558
1325;BNXECNTH_HTIN;;187.71;2025-10-07 18:47:44;;false;;\N;1518;1529
1326;HNGBNGHIPH_VNGTUBRAVN;;191.18;2025-10-07 18:47:44;;false;;\N;1519;1500
1327;BNXECMAU_PHCLONG;;193.12;2025-10-07 18:47:44;;false;;\N;1517;1564
1328;BNXECURO_SIGN;;;2025-10-07 18:47:44;;false;;\N;1519;1504
1329;HNGBNGHIPH_NGHIQUNGBN;;193.05;2025-10-07 18:47:44;;false;;\N;1519;1506
1330;BNXECMAU_NGHAHNG;;343.80;2025-10-07 18:47:44;;false;;\N;1517;1569
1331;BNXECMAU_RCHGI;;179.62;2025-10-07 18:47:44;;false;;\N;1517;1570
1332;THUNGUYNHI_HLONGQUNGN;;192.38;2025-10-07 18:47:44;;false;;\N;1519;1509
1333;HNGBNGHIPH_PHANTHITBN;;187.76;2025-10-07 18:47:44;;false;;\N;1519;1511
1334;ANDNGHIPHN_CHLINHHIDN;;198.40;2025-10-07 18:47:44;;false;;\N;1519;1513
1335;BNXECNTH_LNGSN;;261.13;2025-10-07 18:47:44;;false;;\N;1518;1545
1336;HNGBNGHIPH_QUYNHNBNHN;;185.63;2025-10-07 18:47:44;;false;;\N;1519;1514
1337;HNGBNGHIPH_CPHQUNGNGI;;182.24;2025-10-07 18:47:44;;false;;\N;1519;1515
1338;LCHNHIPHNG_THIBNHTHIB;;190.66;2025-10-07 18:47:44;;false;;\N;1519;1516
1339;CTBHIPHNG_DNGKINHHIP;;198.08;2025-10-07 18:47:44;;false;;\N;1519;1519
1340;BNXECURO_HNI;;181.43;2025-10-07 18:47:44;;false;;\N;1519;1524
1341;CMAUCMAU_TRNGBNGTYN;;187.03;2025-10-07 18:47:44;;false;;\N;1517;1588
1342;LCHNHIPHNG_NAMNHNAMNH;;188.55;2025-10-07 18:47:44;;false;;\N;1519;1526
1343;LCHNHIPHNG_HGIANGHGIA;;199.04;2025-10-07 18:47:44;;false;;\N;1519;1528
1344;BNXECURO_THCHH;;204.91;2025-10-07 18:47:44;;false;;\N;1519;1530
1345;ANDNGHIPHN_HNGYNHNGYN;;196.80;2025-10-07 18:47:44;;false;;\N;1519;1532
1346;BNXECMAU_THDUMT;;187.87;2025-10-07 18:47:44;;false;;\N;1517;1595
1347;BNXECURO_NNG;;214.68;2025-10-07 18:47:44;;false;;\N;1519;1534
1348;HNGBNGHIPH_NINHBNHNIN;;177.50;2025-10-07 18:47:44;;false;;\N;1519;1536
1349;HNGBNGHIPH_THANHHATHA;;195.41;2025-10-07 18:47:44;;false;;\N;1519;1537
1350;CMAUCMAU_BCLIUBCLIU;;186.56;2025-10-07 18:47:44;;false;;\N;1517;1600
1351;BNXECURO_THXKANH;;194.50;2025-10-07 18:47:44;;false;;\N;1519;1540
1352;BNXECANG_HLONG;;170.40;2025-10-07 18:47:44;;false;;\N;1520;1509
1353;ANDNGHIPHN_BNHXUYNVNH;;196.50;2025-10-07 18:47:44;;false;;\N;1519;1546
1354;BNXECURO_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1519;1549
1355;BNXECURO_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1519;1550
1356;BNXECURO_SNLA;;205.81;2025-10-07 18:47:44;;false;;\N;1519;1554
1357;BNXECANG_HNI;;160.43;2025-10-07 18:47:44;;false;;\N;1520;1524
1358;BNXECMAU_CHUC;;180.29;2025-10-07 18:47:44;;false;;\N;1517;1618
1359;HNGBNGHIPH_VINHNGHAN;;189.22;2025-10-07 18:47:44;;false;;\N;1519;1556
1360;BNXECANG_NAMNH;;178.70;2025-10-07 18:47:44;;false;;\N;1520;1526
1361;BNXECURO_SIGN_C;;237.78;2025-10-07 18:47:44;;false;;\N;1519;1558
1362;ANDNGHIPHN_PHTHPHTH;;193.02;2025-10-07 18:47:44;;false;;\N;1519;1562
1363;BNXECURO_VNGTU;;249.58;2025-10-07 18:47:44;;false;;\N;1519;1563
1364;THXDUYNHIT_PLEIKUGIAL;;184.77;2025-10-07 18:47:44;;false;;\N;1521;1501
1365;BNXECURO_LOCAI;;199.12;2025-10-07 18:47:44;;false;;\N;1519;1565
1366;THXDUYNHIT_THUNANBNHD;;188.17;2025-10-07 18:47:44;;false;;\N;1521;1503
1367;THXDUYNHIT_SIGN;;;2025-10-07 18:47:44;;false;;\N;1521;1504
1368;BNXECURO_QUHP;;190.00;2025-10-07 18:47:44;;false;;\N;1519;1567
1369;THXDUYNHIT_NHQUNNGNAI;;190.61;2025-10-07 18:47:44;;false;;\N;1521;1507
1370;THXDUYNHIT_BUNMATHUTK;;183.84;2025-10-07 18:47:44;;false;;\N;1521;1508
1371;THXDUYNHIT_PHANTHITBN;;192.69;2025-10-07 18:47:44;;false;;\N;1521;1511
1372;TRVINHTRVI_QUNGNGIQUN;;188.89;2025-10-07 18:47:44;;false;;\N;1521;1515
1373;HIANHIPHNG_THINGUYNTH;;194.06;2025-10-07 18:47:44;;false;;\N;1519;1578
1374;THXDUYNHIT_KSONGKNNG;;185.62;2025-10-07 18:47:44;;false;;\N;1521;1525
1375;LCHNHIPHNG_PHLHNAM;;183.64;2025-10-07 18:47:44;;false;;\N;1519;1591
1376;ANDNGHIPHN_YNBIYNBI;;207.06;2025-10-07 18:47:44;;false;;\N;1519;1593
1377;THXDUYNHIT_BOLCLMNG;;186.41;2025-10-07 18:47:44;;false;;\N;1521;1533
1378;LCHNHIPHNG_YNTHBCGIAN;;183.22;2025-10-07 18:47:44;;false;;\N;1519;1596
1379;BNXEEASP_BNTRE;;203.62;2025-10-07 18:47:44;;false;;\N;1522;1505
1380;THXDUYNHIT_NGXOIBNHPH;;182.31;2025-10-07 18:47:44;;false;;\N;1521;1547
1381;THXDUYNHIT_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1521;1549
1382;THXDUYNHIT_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1521;1550
1383;THXDUYNHIT_SIGN_C;;176.25;2025-10-07 18:47:44;;false;;\N;1521;1558
1384;BNXEEAKAR_SIGN;;;2025-10-07 18:47:44;;false;;\N;1523;1504
1385;BNXECANG_NHOQUAN;;187.17;2025-10-07 18:47:44;;false;;\N;1520;1606
1386;HNI_PLEIKUGIAL;;180.87;2025-10-07 18:47:44;;false;;\N;1524;1501
1387;HNI_CIRNGCNTH;;187.20;2025-10-07 18:47:44;;false;;\N;1524;1502
1388;HNI_SIGN;;;2025-10-07 18:47:44;;false;;\N;1524;1504
1389;HNI_NGHIQUNGBN;;196.70;2025-10-07 18:47:44;;false;;\N;1524;1506
1390;HNI_BINHANGNAI;;186.46;2025-10-07 18:47:44;;false;;\N;1524;1507
1391;HNI_BUNMATHUTK;;184.83;2025-10-07 18:47:44;;false;;\N;1524;1508
1392;HNI_HLONGQUNGN;;195.17;2025-10-07 18:47:44;;false;;\N;1524;1509
1393;HNI_PHANTHITBN;;191.00;2025-10-07 18:47:44;;false;;\N;1524;1511
1394;BNXEGIALM_HIDNG;;173.22;2025-10-07 18:47:44;;false;;\N;1524;1513
1395;HNI_QUYNHNBNHN;;185.00;2025-10-07 18:47:44;;false;;\N;1524;1514
1396;HNI_CPHQUNGNGI;;185.84;2025-10-07 18:47:44;;false;;\N;1524;1515
1397;BNXEEAKAR_LCNINH;;198.17;2025-10-07 18:47:44;;false;;\N;1523;1547
1398;HNI_THIBNHTHIB;;174.18;2025-10-07 18:47:44;;false;;\N;1524;1516
1399;BNXEEAKAR_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1523;1549
1400;BNXEEAKAR_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1523;1550
1401;BNXEGIALM_HIPHNG;;177.73;2025-10-07 18:47:44;;false;;\N;1524;1519
1402;BNXEEASP_TNCHU;;204.73;2025-10-07 18:47:44;;false;;\N;1522;1584
1403;HNI_HNI;;202.24;2025-10-07 18:47:44;;false;;\N;1524;1524
1404;HNI_GIANGHAKNN;;182.22;2025-10-07 18:47:44;;false;;\N;1524;1525
1405;HNI_YNNAMNH;;204.98;2025-10-07 18:47:44;;false;;\N;1524;1526
1406;BNXEEAKAR_SIGN_C;;199.67;2025-10-07 18:47:44;;false;;\N;1523;1558
1407;HNI_CHUTHNHTIN;;187.07;2025-10-07 18:47:44;;false;;\N;1524;1527
1408;BNXEGIALM_HGIANG;;191.68;2025-10-07 18:47:44;;false;;\N;1524;1528
1409;HNI_THXKANHHTN;;189.77;2025-10-07 18:47:44;;false;;\N;1524;1530
1410;CJTKNNG_PHMBRAVNGT;;183.86;2025-10-07 18:47:44;;false;;\N;1525;1500
1411;HNI_MHOHNGYN;;190.15;2025-10-07 18:47:44;;false;;\N;1524;1532
1412;KRLPKNNG_CHSGIALAI;;186.93;2025-10-07 18:47:44;;false;;\N;1525;1501
1413;CJTKNNG_CIRNGCNTH;;185.92;2025-10-07 18:47:44;;false;;\N;1525;1502
1414;HNI_LCDNGLMNG;;184.64;2025-10-07 18:47:44;;false;;\N;1524;1533
1415;CJTKNNG_PHGIOBNHDN;;186.66;2025-10-07 18:47:44;;false;;\N;1525;1503
1416;HNI_LINCHIUNNG;;203.36;2025-10-07 18:47:44;;false;;\N;1524;1534
1417;BNXEGIANGH_SIGN;;;2025-10-07 18:47:44;;false;;\N;1525;1504
1418;CJTKNNG_BNTREBNTRE;;182.23;2025-10-07 18:47:44;;false;;\N;1525;1505
1419;HNI_NINHBNHNIN;;179.52;2025-10-07 18:47:44;;false;;\N;1524;1536
1420;HNI_THANHHATHA;;176.77;2025-10-07 18:47:44;;false;;\N;1524;1537
1421;CJTKNNG_BINHANGNAI;;180.45;2025-10-07 18:47:44;;false;;\N;1525;1507
1422;HNI_KONTUMKONT;;192.39;2025-10-07 18:47:44;;false;;\N;1524;1539
1423;KRLPKNNG_BUNMATHUTK;;183.45;2025-10-07 18:47:44;;false;;\N;1525;1508
1424;HNI_LAICHULAIC;;185.50;2025-10-07 18:47:44;;false;;\N;1524;1541
1425;KRNGNKNNG_LAGIBNHTHU;;184.42;2025-10-07 18:47:44;;false;;\N;1525;1511
1426;HNI_CAOLCLNGSN;;182.64;2025-10-07 18:47:44;;false;;\N;1524;1545
1427;KRLPKNNG_QUYNHNBNHN;;194.03;2025-10-07 18:47:44;;false;;\N;1525;1514
1428;HNI_VNHYNVNHPH;;205.52;2025-10-07 18:47:44;;false;;\N;1524;1546
1429;KRLPKNNG_QUNGNGIQUN;;184.69;2025-10-07 18:47:44;;false;;\N;1525;1515
1430;CJTKNNG_CMAUCMAU;;188.90;2025-10-07 18:47:44;;false;;\N;1525;1517
1431;HNI_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1524;1549
1432;HNI_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1524;1550
1433;BNXEGIALM_CMPH;;182.29;2025-10-07 18:47:44;;false;;\N;1524;1552
1434;CJTKNNG_TRVINHTRVI;;189.29;2025-10-07 18:47:44;;false;;\N;1525;1521
1435;HNI_MCCHUSNLA;;180.43;2025-10-07 18:47:44;;false;;\N;1524;1554
1436;GIANGHAKNN_HNI;;186.38;2025-10-07 18:47:44;;false;;\N;1525;1524
1437;CJTKNNG_GIANGHAKNN;;192.57;2025-10-07 18:47:44;;false;;\N;1525;1525
1438;HNI_VINHNGHAN;;186.90;2025-10-07 18:47:44;;false;;\N;1524;1556
1439;CJTKNNG_MTHOTINGIA;;181.06;2025-10-07 18:47:44;;false;;\N;1525;1527
1440;HNI_SIGN_C;;185.29;2025-10-07 18:47:44;;false;;\N;1524;1558
1441;HNI_VITTRPHTH;;194.55;2025-10-07 18:47:44;;false;;\N;1524;1562
1442;NAMNHNAMNH_VNGTUBRAVN;;184.46;2025-10-07 18:47:44;;false;;\N;1526;1500
1443;HNI_LOCAILOCAI;;186.81;2025-10-07 18:47:44;;false;;\N;1524;1565
1444;BNXEGIAOTH_SIGN;;;2025-10-07 18:47:44;;false;;\N;1526;1504
1445;GIANGHAKNN_CHMIANGIAN;;185.13;2025-10-07 18:47:44;;false;;\N;1525;1535
1446;NAMNHNAMNH_NGHIQUNGBN;;190.04;2025-10-07 18:47:44;;false;;\N;1526;1506
1447;NAMNHNAMNH_HLONGQUNGN;;210.60;2025-10-07 18:47:44;;false;;\N;1526;1509
1448;NAMNHNAMNH_PHANTHITBN;;182.94;2025-10-07 18:47:44;;false;;\N;1526;1511
1449;HNI_CAOBNGCAOB;;194.02;2025-10-07 18:47:44;;false;;\N;1524;1574
1450;NAMNHNAMNH_QUYNHNBNHN;;187.00;2025-10-07 18:47:44;;false;;\N;1526;1514
1451;NAMNHNAMNH_CPHQUNGNGI;;182.75;2025-10-07 18:47:44;;false;;\N;1526;1515
1452;CJTKNNG_BNGBNHPHC;;176.88;2025-10-07 18:47:44;;false;;\N;1525;1547
1453;HNI_PHYNTHINGU;;191.78;2025-10-07 18:47:44;;false;;\N;1524;1578
1454;NAMNHNAMNH_THIBNHTHIB;;190.97;2025-10-07 18:47:44;;false;;\N;1526;1516
1455;BNXEGIANGH_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1525;1549
1456;BNXEGIANGH_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1525;1550
1457;BNXEGIAOTH_HIPHNG;;179.46;2025-10-07 18:47:44;;false;;\N;1526;1519
1458;HNI_TUYNQUANGT;;202.18;2025-10-07 18:47:44;;false;;\N;1524;1583
1459;BNXEGIAOTH_HNI;;155.37;2025-10-07 18:47:44;;false;;\N;1526;1524
1460;GIANGHAKNN_YNTHNHNGHA;;187.22;2025-10-07 18:47:44;;false;;\N;1525;1556
1461;BNXEGIANGH_SIGN_C;;170.44;2025-10-07 18:47:44;;false;;\N;1525;1558
1462;HIHUNAMNH_HGIANGHGIA;;194.87;2025-10-07 18:47:44;;false;;\N;1526;1528
1463;HNI_PHLHNAM;;190.57;2025-10-07 18:47:44;;false;;\N;1524;1591
1464;NAMNHNAMNH_HTNHHTNH;;183.29;2025-10-07 18:47:44;;false;;\N;1526;1530
1465;CIBTINGIAN_PHMBRAVNGT;;184.96;2025-10-07 18:47:44;;false;;\N;1527;1500
1466;HNI_YNBIYNBI;;188.68;2025-10-07 18:47:44;;false;;\N;1524;1593
1467;MTHOTINGIA_PLEIKUGIAL;;178.96;2025-10-07 18:47:44;;false;;\N;1527;1501
1468;BNXEGCNG_CNTH;;180.67;2025-10-07 18:47:44;;false;;\N;1527;1502
1469;BNXEGIAOTH_NNG;;204.78;2025-10-07 18:47:44;;false;;\N;1526;1534
1470;CIBTINGIAN_THUNANBNHD;;209.10;2025-10-07 18:47:44;;false;;\N;1527;1503
1471;HNI_BCGIANGBCG;;182.07;2025-10-07 18:47:44;;false;;\N;1524;1596
1472;THXCAILYTI_SIGN;;;2025-10-07 18:47:44;;false;;\N;1527;1504
1473;HNI_CHMIBCKN;;192.85;2025-10-07 18:47:44;;false;;\N;1524;1597
1474;NAMNHNAMNH_NINHBNHNIN;;191.73;2025-10-07 18:47:44;;false;;\N;1526;1536
1475;HNI_YNTHYHABNH;;200.41;2025-10-07 18:47:44;;false;;\N;1524;1599
1476;CHUTHNHTIN_NGHIQUNGBN;;182.28;2025-10-07 18:47:44;;false;;\N;1527;1506
1477;NAMNHNAMNH_THANHHATHA;;195.32;2025-10-07 18:47:44;;false;;\N;1526;1537
1478;THXCAILYTI_THNGNHTNGN;;189.65;2025-10-07 18:47:44;;false;;\N;1527;1507
1479;MTHOTINGIA_BUNMATHUTK;;186.81;2025-10-07 18:47:44;;false;;\N;1527;1508
1480;CJTKNNG_SCTRNGSCTR;;191.44;2025-10-07 18:47:44;;false;;\N;1525;1571
1481;THXCAILYTI_PHANTHITBN;;187.56;2025-10-07 18:47:44;;false;;\N;1527;1511
1482;THXCAILYTI_QUYNHNBNHN;;190.30;2025-10-07 18:47:44;;false;;\N;1527;1514
1483;THXCAILYTI_QUNGNGIQUN;;196.50;2025-10-07 18:47:44;;false;;\N;1527;1515
1484;BNXEGCNG_CMAU;;184.46;2025-10-07 18:47:44;;false;;\N;1527;1517
1485;BNXEGIAOTH_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1526;1549
1486;BNXEGIAOTH_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1526;1550
1487;CHUTHNHTIN_HNI;;190.02;2025-10-07 18:47:44;;false;;\N;1527;1524
1488;MTHOTINGIA_KSONGKNNG;;186.13;2025-10-07 18:47:44;;false;;\N;1527;1525
1489;NAMNHNAMNH_VINHNGHAN;;184.00;2025-10-07 18:47:44;;false;;\N;1526;1556
1490;BNXEGIAOTH_SIGN_C;;341.31;2025-10-07 18:47:44;;false;;\N;1526;1558
1491;CHUTHNHTIN_RCHGIKINGI;;182.71;2025-10-07 18:47:44;;false;;\N;1527;1529
1492;CHUTHNHTIN_HTNHHTNH;;187.72;2025-10-07 18:47:44;;false;;\N;1527;1530
1493;THXCAILYTI_BOLCLMNG;;189.08;2025-10-07 18:47:44;;false;;\N;1527;1533
1494;THXCAILYTI_LINCHIUNNG;;194.10;2025-10-07 18:47:44;;false;;\N;1527;1534
1495;NAMNHNAMNH_LOCAILOCAI;;198.29;2025-10-07 18:47:44;;false;;\N;1526;1565
1496;HGIANGHGIA_THDUMTBNHD;;197.80;2025-10-07 18:47:44;;false;;\N;1528;1503
1497;CHUTHNHTIN_CHMIANGIAN;;184.60;2025-10-07 18:47:44;;false;;\N;1527;1535
1498;CHUTHNHTIN_NINHBNHNIN;;189.55;2025-10-07 18:47:44;;false;;\N;1527;1536
1499;HNI_INBINPHINB;;178.06;2025-10-07 18:47:44;;false;;\N;1524;1630
1500;CHUTHNHTIN_THANHHATHA;;182.32;2025-10-07 18:47:44;;false;;\N;1527;1537
1501;CJTKNNG_BCLIUBCLIU;;187.73;2025-10-07 18:47:44;;false;;\N;1525;1600
1502;THXCAILYTI_KONTUMKONT;;184.76;2025-10-07 18:47:44;;false;;\N;1527;1539
1503;HGIANGHGIA_CMPHQUNGNI;;198.98;2025-10-07 18:47:44;;false;;\N;1528;1509
1504;HGIANGHGIA_THANHMINHI;;198.60;2025-10-07 18:47:44;;false;;\N;1528;1513
1505;CHUTHNHTIN_CAOLCLNGSN;;188.93;2025-10-07 18:47:44;;false;;\N;1527;1545
1506;CIBTINGIAN_CHNTHNHBNH;;197.89;2025-10-07 18:47:44;;false;;\N;1527;1547
1507;HGIANGHGIA_HNGHTHIBNH;;194.58;2025-10-07 18:47:44;;false;;\N;1528;1516
1508;THXCAILYTI_SIGN_A;;;2025-10-07 18:47:44;;false;;\N;1527;1549
1509;BNXEHGIANG_HIPHNG;;194.80;2025-10-07 18:47:44;;false;;\N;1528;1519
1510;THXCAILYTI_SIGN_B;;;2025-10-07 18:47:44;;false;;\N;1527;1550
1511;BNXEGIANGH_LT;;182.35;2025-10-07 18:47:44;;false;;\N;1525;1616
1512;BNXEHGIANG_HNI;;186.06;2025-10-07 18:47:44;;false;;\N;1528;1524
1513;CHUTHNHTIN_VINHNGHAN;;186.69;2025-10-07 18:47:44;;false;;\N;1527;1556
1514;HGIANGHGIA_NAMNHNAMNH;;197.64;2025-10-07 18:47:44;;false;;\N;1528;1526
1515;THXCAILYTI_SIGN_C;;182.90;2025-10-07 18:47:44;;false;;\N;1527;1558
1516;HGIANGHGIA_NGVNHGIANG;;200.22;2025-10-07 18:47:44;;false;;\N;1528;1528
1517;VNHTHUNKIN_LONGHIBRAV;;187.15;2025-10-07 18:47:44;;false;;\N;1529;1500
1518;BNXEGCNG_VNGTU;;174.69;2025-10-07 18:47:44;;false;;\N;1527;1563
1519;HGIANGHGIA_VNLMHNGYN;;195.27;2025-10-07 18:47:44;;false;;\N;1528;1532
1520;BNXEHTIN_CNTH;;181.23;2025-10-07 18:47:44;;false;;\N;1529;1502
1521;PHQUCKINGI_THUNANBNHD;;198.19;2025-10-07 18:47:44;;false;;\N;1529;1503
1522;PHQUCKINGI_SIGN;;;2025-10-07 18:47:44;;false;;\N;1529;1504
1523;HGIANGHGIA_HOALNINHBN;;196.19;2025-10-07 18:47:44;;false;;\N;1528;1536
1524;HTINKINGIA_BNTREBNTRE;;194.47;2025-10-07 18:47:44;;false;;\N;1529;1505
1525;HGIANGHGIA_BMSNTHANHH;;202.00;2025-10-07 18:47:44;;false;;\N;1528;1537
1526;PHQUCKINGI_THNGNHTNGN;;192.47;2025-10-07 18:47:44;;false;;\N;1529;1507
1527;THXCAILYTI_SCTRNGSCTR;;194.66;2025-10-07 18:47:44;;false;;\N;1527;1571
1528;PHQUCKINGI_PHANTHITBN;;197.15;2025-10-07 18:47:44;;false;;\N;1529;1511
1529;PHQUCKINGI_QUYNHNBNHN;;194.09;2025-10-07 18:47:44;;false;;\N;1529;1514
1530;HGIANGHGIA_HULNGLNGSN;;199.59;2025-10-07 18:47:44;;false;;\N;1528;1545
1531;PHQUCKINGI_QUNGNGIQUN;;192.00;2025-10-07 18:47:44;;false;;\N;1529;1515
1532;BNXEHTIN_CMAU;;189.22;2025-10-07 18:47:44;;false;;\N;1529;1517
1533;BNXEHGIANG_MNGCI;;213.47;2025-10-07 18:47:44;;false;;\N;1528;1551
1534;BNXEHGIANG_TINHI;;190.58;2025-10-07 18:47:44;;false;;\N;1528;1555
1535;HGIANGHGIA_HNGNGUYNNG;;201.76;2025-10-07 18:47:44;;false;;\N;1528;1556
1536;HTINKINGIA_MTHOTINGIA;;184.50;2025-10-07 18:47:44;;false;;\N;1529;1527
